session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,2,1.5,1,10,1350,2750,17.5,49.5,6,17.5,35.0,978
kg4owiqs,0,6119272eab990f2cad815a38,17,2,1.5,1,3,729,4356,15.5,52.25,6,8.5,17.0,976
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,1,8,3548,8882,18.0,43.75,6,16.0,32.0,979
kg4owiqs,0,612520bd6605794b27e6a0fd,19,2,1.5,1,6,3014,10412,11.5,41.75,6,7.5,15.0,990
kg4owiqs,0,6148afc156c049b69cde0d5e,20,1,1.5,1,7,3745,6034,15.75,55.0,6,12.75,25.5,987
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,2,1.5,1,5,5684,20623,21.25,45.75,6,16.25,32.5,977
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,2,1.5,1,10,926,2001,17.5,50.0,6,17.5,35.0,980
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,10,1877,2891,22.5,71.0,6,22.5,45.0,985
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,1,1.5,0,4,3765,6276,13.5,49.25,6,7.5,15.0,990
kg4owiqs,0,5ea936e503a71a000af12d7b,25,1,2.5,1,10,2635,4280,16.25,63.0,6,16.25,32.5,977
kg4owiqs,0,603e3568d8a95be3fe743071,26,1,1.5,1,6,2655,6813,16.0,41.25,6,12.0,24.0,989
kg4owiqs,0,6140ef8d27499e70e8740918,27,2,1.5,1,10,2505,3711,12.0,44.5,6,12.0,24.0,989
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,1,10,2955,2994,25.0,68.25,6,25.0,50.0,981
kg4owiqs,0,615c52cd7405beacc21518af,29,1,2.5,1,8,2108,8294,18.0,62.25,6,16.0,32.0,979
kg4owiqs,0,60fb0cd3aa10c5ef5100190b,30,1,2.5,1,5,3690,11652,13.5,57.5,6,8.5,17.0,976
kg4owiqs,0,60659fa1c158d333d9ec89b8,1,1,2.5,1,9,1776,3828,22.25,87.0,7,21.25,42.5,1000
kg4owiqs,0,60cf96410c586ad8683ee49d,2,1,1.5,1,10,1301,3185,13.5,52.5,7,13.5,27.0,1002
kg4owiqs,0,5d1a69d8f97a18001977e0d7,3,1,2.5,1,10,2504,2780,20.0,88.75,7,20.0,40.0,992
kg4owiqs,1,5f0610c3da28a412967e1123,4,2,1.5,1,8,-1,-1,15.5,28.75,7,13.5,27.0,1002
kg4owiqs,1,6012bba356f32e03bdb1a0c4,5,1,2.5,1,8,-1,-1,15.0,71.0,7,13.0,26.0,993
kg4owiqs,0,61644ca41793dcbb44e63410,6,1,2.5,1,10,2318,3804,22.5,94.5,7,22.5,45.0,996
kg4owiqs,0,5702c03e68c641000e0d754d,7,2,2.5,1,10,2824,5868,25.0,87.25,7,25.0,50.0,997
kg4owiqs,0,5dc5c4b99e40c94387aeb4e5,8,2,2.5,1,10,5472,3129,25.0,95.0,7,25.0,50.0,999
kg4owiqs,1,5ee78cdd0103130133fdb204,9,1,2.5,1,8,-1,-1,24.5,92.0,7,22.5,45.0,998
kg4owiqs,1,5df3a70877f865293e86c0a0,10,2,2.5,1,8,-1,-1,24.5,87.5,7,22.5,45.0,996
kg4owiqs,1,60b6c415dbda3236ea22455a,11,1,1.5,1,8,-1,-1,15.5,25.75,7,13.5,27.0,1001
kg4owiqs,0,6130d846086f43ecd225d128,12,1,1.5,1,7,3338,5767,14.25,61.5,7,11.25,22.5,1005
kg4owiqs,1,5c573e54e9813700018acc31,13,2,1.5,1,10,4725,2616,18.75,60.0,7,18.75,37.5,991
kg4owiqs,0,614782b3984210a92c787d6d,14,2,2.5,1,8,7777,7882,23.25,95.0,7,21.25,42.5,1000
kg4owiqs,0,5e9c29a39c157d14227afac8,15,2,2.5,1,10,5871,3188,22.5,88.0,7,22.5,45.0,998
