session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,3,3050,3375,9.8,29.2,6,2.8,5.6000000000000005,1115
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,1,0.8,0,3,5334,5799,11.0,34.0,6,4.0,8.0,1116
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,2632,4315,12.0,32.8,6,12.0,24.0,1114
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,1,7,-1,-1,7.6,17.6,6,4.6,9.2,1111
3vb07w52,1,5e2522d6b734b47915f88275,1,2,1.2,1,10,1767,5555,12.0,48.6,7,12.0,24.0,1119
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,0,2,2947,7202,12.4,40.2,7,4.4,8.799999999999999,1117
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,1,6,-1,-1,8.4,22.0,7,4.4,8.799999999999999,1117
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,1002,3046,12.0,45.2,7,12.0,24.0,1119
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,6,3524,4237,10.0,43.2,7,6.0,12.0,1118
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,8,5024,8866,12.8,43.6,7,10.8,21.6,1120
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,1,6,-1,-1,8.0,33.0,7,4.0,8.0,1121
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,6,-1,-1,8.0,8.0,7,4.0,8.0,1122
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,4,5568,3242,10.0,39.2,7,4.0,8.0,1122
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,1,0.8,0,4,2720,7272,10.0,44.0,7,4.0,8.0,1121
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,2,1.2,1,10,2038,4025,10.8,43.6,7,10.8,21.6,1120
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,1,6,-1,-1,10.0,27.6,7,6.0,12.0,1118
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,2,18437,14173,12.0,60.6,8,4.0,8.0,1124
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,5,4439,5548,11.2,51.4,8,6.2,12.4,1123
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,1,7,-1,-1,13.2,35.2,8,10.2,20.4,1126
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,1774,3642,10.2,55.4,8,10.2,20.4,1126
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,0,7,5469,6202,9.2,52.4,8,6.2,12.4,1123
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,0,10,6416,6794,12.0,55.6,8,12.0,24.0,1125
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,-1,-1,-1,-1,-1.0,0.0,8,-1.0,-1.0,1127
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,7,-1,-1,7.0,15.0,8,4.0,8.0,1124
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,4,2599,3192,9.2,48.4,8,3.2,6.4,1128
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,1,4,7319,4197,9.2,53.2,8,3.2,6.4,1128
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,4215,3059,12.0,55.6,8,12.0,24.0,1125
3vb07w52,1,5f31611a22e6b8641dde72bc,12,1,0.8,-1,-1,-1,-1,-1.0,0.0,8,-1.0,-1.0,1127
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,10,2286,3651,9.6,70.2,9,9.6,19.2,1132
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,0,8,2517,3973,7.6,59.0,9,5.6,11.200000000000001,1133
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,1,6,-1,-1,13.6,48.8,9,9.6,19.2,1132
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,2110,7470,8.4,63.8,9,8.4,16.8,1129
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,0,10,1720,7131,10.8,63.2,9,10.8,21.6,1131
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,1,8,4664,7468,12.8,68.4,9,10.8,21.6,1131
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,1,6,-1,-1,12.4,45.4,9,8.4,16.8,1129
3vb07w52,1,609354c93d518102cfa2c53b,8,1,0.8,0,6,-1,-1,9.6,24.6,9,5.6,11.200000000000001,1133
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,4,3782,3354,10.0,58.4,9,4.0,8.0,1134
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,3,7345,8117,14.2,67.4,9,7.2,14.4,1130
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,1461,2874,7.2,62.8,9,7.2,14.4,1130
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,6,-1,-1,8.0,35.6,9,4.0,8.0,1134
3vb07w52,1,5e2522d6b734b47915f88275,1,2,1.2,1,10,12182,13460,12.0,82.2,10,12.0,24.0,1137
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,1,8,2442,2899,8.4,67.4,10,6.4,12.8,1139
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,0,8,-1,-1,12.8,61.6,10,10.8,21.6,1138
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,902,4277,9.2,73.0,10,9.2,18.4,1135
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,3,2715,3485,12.0,75.2,10,5.0,10.0,1136
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,1,10,6482,4829,12.0,80.4,10,12.0,24.0,1137
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,0,8,-1,-1,11.2,56.6,10,9.2,18.4,1135
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,8,-1,-1,7.0,31.6,10,5.0,10.0,1136
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,3,2050,3900,8.2,66.6,10,1.2,2.4000000000000004,1140
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,0,3798,11642,11.2,78.6,10,1.2,2.4000000000000004,1140
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,2279,5674,10.8,73.6,10,10.8,21.6,1138
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,8,-1,-1,8.4,44.0,10,6.4,12.8,1139
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,6,-1,-1,13.6,95.8,11,9.6,19.2,1144
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,1,10,2055,4055,6.8,74.2,11,6.8,13.600000000000001,1146
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,1,7,-1,-1,12.0,73.6,11,9.0,18.0,1143
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,5,1046,7941,11.2,84.2,11,6.2,12.4,1141
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,0,10,1882,5771,9.6,84.8,11,9.6,19.2,1144
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,8,6649,7051,11.0,91.4,11,9.0,18.0,1143
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,0,7,-1,-1,7.4,64.0,11,4.4,8.8,1145
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,0,7,-1,-1,11.8,43.4,11,8.8,17.6,1142
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,4,3472,5949,10.4,77.0,11,4.4,8.8,1145
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,8,5045,9228,8.2,86.8,11,6.2,12.4,1141
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,1231,8430,8.8,82.4,11,8.8,17.6,1142
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,7,-1,-1,9.8,53.8,11,6.8,13.600000000000001,1146
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,0,8,-1,-1,12.2,108.0,12,10.2,20.4,1150
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,0,3,2290,2217,11.8,86.0,12,4.8,9.6,1148
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,-1,-1,-1,-1,-1.0,0.0,12,-1.0,-1.0,1147
3vb07w52,0,5f3bea9361777498f6dcd795,4,2,1.2,1,10,1088,4598,9.0,93.2,12,9.0,18.0,1149
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,5,3724,5933,14.0,98.8,12,9.0,18.0,1149
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,6,5426,7545,8.8,100.2,12,4.8,9.6,1148
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,-1,-1,-1,-1,-1.0,0.0,12,-1.0,-1.0,1147
3vb07w52,1,609354c93d518102cfa2c53b,8,1,0.8,0,8,-1,-1,6.4,49.8,12,4.4,8.8,1152
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,3,2136,2932,11.4,88.4,12,4.4,8.8,1152
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,1,0.8,0,3,4880,7657,11.4,98.2,12,4.4,8.8,1151
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,2,1.2,1,9,1762,3228,11.2,93.6,12,10.2,20.4,1150
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,1,8,-1,-1,6.4,60.2,12,4.4,8.8,1151
3vb07w52,1,5e2522d6b734b47915f88275,1,2,1.2,0,6,-1,-1,13.0,121.0,13,9.0,18.0,1155
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,1,1,1743,4404,11.8,97.8,13,2.8,5.6000000000000005,1158
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,1,6,-1,-1,9.6,83.2,13,5.6,11.2,1154
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,5,1838,7669,10.4,103.6,13,5.4,10.8,1153
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,9,2839,6548,10.0,108.8,13,9.0,18.0,1155
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,1,8,6607,9278,12.8,113.0,13,10.8,21.6,1156
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,1,6,-1,-1,8.0,72.0,13,4.0,8.0,1157
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,6,-1,-1,6.8,56.6,13,2.8,5.6000000000000005,1158
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,5,2642,3414,10.6,99.0,13,5.6,11.2,1154
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,4,4330,11685,10.0,108.2,13,4.0,8.0,1157
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,4318,4638,10.8,104.4,13,10.8,21.6,1156
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,6,-1,-1,9.4,69.6,13,5.4,10.8,1153
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,0,6,-1,-1,11.2,132.2,14,7.2,14.399999999999999,1162
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,1,1,1979,3481,11.4,109.2,14,2.4,4.8,1163
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,-1,-1,-1,-1,-1.0,0.0,14,-1.0,-1.0,1159
3vb07w52,0,5f3bea9361777498f6dcd795,4,2,1.2,1,10,4065,4497,10.2,113.8,14,10.2,20.4,1161
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,0,7,3258,4955,13.2,122.0,14,10.2,20.4,1161
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,0,6,6536,5761,11.2,124.2,14,7.2,14.399999999999999,1162
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,0,6,-1,-1,8.0,80.0,14,4.0,8.0,1164
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,-1,-1,-1,-1,-1.0,0.0,14,-1.0,-1.0,1159
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,5,1988,7732,7.4,106.4,14,2.4,4.8,1163
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,4,5411,7104,10.0,118.2,14,4.0,8.0,1164
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,10,4316,5876,8.4,112.8,14,8.4,16.8,1160
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,6,-1,-1,12.4,82.0,14,8.4,16.8,1160
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,0,6,-1,-1,9.2,141.4,15,5.2,10.399999999999999,1166
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,0,4,2565,4728,11.2,120.4,15,5.2,10.399999999999999,1165
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,0,6,-1,-1,9.2,92.4,15,5.2,10.399999999999999,1165
3vb07w52,0,5f3bea9361777498f6dcd795,4,2,1.2,1,10,2481,3098,10.2,124.0,15,10.2,20.4,1168
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,4,4397,5528,13.2,135.2,15,7.2,14.399999999999999,1167
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,0,8,5731,5085,9.2,133.4,15,7.2,14.399999999999999,1167
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,15,-1.0,-1.0,1170
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,-1,-1,-1,-1,-1.0,0.0,15,-1.0,-1.0,1170
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,3,4739,2823,10.6,117.0,15,3.6,7.200000000000001,1169
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,4,3091,4923,11.2,129.4,15,5.2,10.399999999999999,1166
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,7,2314,4856,13.2,126.0,15,10.2,20.4,1168
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,1,6,-1,-1,7.6,89.6,15,3.6,7.200000000000001,1169
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,6,-1,-1,13.6,155.0,16,9.6,19.2,1173
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,2,2296,6844,8.8,129.2,16,0.8,1.6,1175
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,0,6,-1,-1,11.2,103.6,16,7.2,14.399999999999999,1174
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,2505,3707,8.4,132.4,16,8.4,16.8,1172
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,0,10,2080,3647,9.6,144.8,16,9.6,19.2,1173
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,1,6,6558,6213,11.2,144.6,16,7.2,14.399999999999999,1174
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,-1,-1,-1,-1,-1.0,0.0,16,-1.0,-1.0,1176
3vb07w52,1,609354c93d518102cfa2c53b,8,1,0.8,-1,-1,-1,-1,-1.0,0.0,16,-1.0,-1.0,1176
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,5,4569,2237,7.0,124.0,16,2.0,4.0,1171
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,1,0.8,0,0,3548,8427,10.8,140.2,16,0.8,1.6,1175
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,0,2071,6555,12.0,138.0,16,2.0,4.0,1171
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,6,-1,-1,12.4,102.0,16,8.4,16.8,1172
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,5,-1,-1,14.0,169.0,17,9.0,18.0,1179
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,3,1679,4463,11.2,140.4,17,4.2,8.4,1177
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,0,5,-1,-1,9.2,112.8,17,4.2,8.4,1177
3vb07w52,0,5f3bea9361777498f6dcd795,4,2,1.2,1,5,1021,3514,14.0,146.4,17,9.0,18.0,1180
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,0,10,5262,5492,9.0,153.8,17,9.0,18.0,1180
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,1,10,4913,7061,9.0,153.6,17,9.0,18.0,1179
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,0,5,-1,-1,8.6,88.6,17,3.6,7.2,1182
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,5,-1,-1,7.0,63.6,17,2.0,4.0,1178
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,4,3148,3374,9.6,133.6,17,3.6,7.2,1182
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,2,3561,10273,10.8,151.0,17,2.8,5.6,1181
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,0,2613,3949,12.0,150.0,17,2.0,4.0,1178
3vb07w52,1,5f31611a22e6b8641dde72bc,12,1,0.8,0,5,-1,-1,7.8,109.8,17,2.8,5.6,1181
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,5,-1,-1,11.0,180.0,18,6.0,12.0,1185
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,6,2053,6591,12.4,152.8,18,8.4,16.8,1183
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,0,5,-1,-1,11.6,124.4,18,6.6,13.2,1186
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,2723,6960,8.4,154.8,18,8.4,16.8,1183
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,1,5,2333,6324,11.0,164.8,18,6.0,12.0,1185
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,6,10503,4607,8.4,162.0,18,4.4,8.799999999999999,1184
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,18,-1.0,-1.0,1187
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,5,-1,-1,8.6,72.2,18,3.6,7.2,1188
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,4,4524,7170,9.6,143.2,18,3.6,7.2,1188
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,2,2006,7784,12.4,163.4,18,4.4,8.799999999999999,1184
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,2,1.2,1,6,3193,3932,10.6,160.6,18,6.6,13.2,1186
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,-1,-1,-1,-1,-1.0,0.0,18,-1.0,-1.0,1187
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,0,6,-1,-1,8.4,188.4,19,4.4,8.799999999999999,1190
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,1,2126,3629,11.8,164.6,19,2.8,5.6000000000000005,1193
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,1,6,-1,-1,10.4,134.8,19,6.4,12.8,1189
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,10,2539,5005,10.2,165.0,19,10.2,20.4,1191
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,1,1,2880,4165,14.4,179.2,19,5.4,10.799999999999999,1192
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,1,8,6907,8173,7.4,169.4,19,5.4,10.799999999999999,1192
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,1,6,-1,-1,6.8,95.4,19,2.8,5.6000000000000005,1193
3vb07w52,1,609354c93d518102cfa2c53b,8,1,0.8,-1,-1,-1,-1,-1.0,0.0,19,-1.0,-1.0,1194
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,7,5258,2117,9.4,152.6,19,6.4,12.8,1189
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,2,4086,8415,12.4,175.8,19,4.4,8.799999999999999,1190
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,2,1.2,1,7,1434,4655,13.2,173.8,19,10.2,20.4,1191
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,-1,-1,-1,-1,-1.0,0.0,19,-1.0,-1.0,1194
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,1,5,-1,-1,12.0,200.4,20,7.0,14.0,1196
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,0,4,2097,6205,9.6,174.2,20,3.6,7.2,1200
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,1,5,-1,-1,12.2,147.0,20,7.2,14.4,1198
3vb07w52,0,5f3bea9361777498f6dcd795,4,2,1.2,1,5,1520,4141,11.0,176.0,20,6.0,12.0,1197
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,0,7,2873,3653,10.2,189.4,20,7.2,14.4,1198
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,5,6578,9065,11.0,180.4,20,6.0,12.0,1197
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,-1,-1,-1,-1,-1.0,0.0,20,-1.0,-1.0,1199
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,5,-1,-1,8.6,80.8,20,3.6,7.2,1200
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,5,6563,5739,7.0,159.6,20,2.0,4.0,1195
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,10,8297,4025,7.0,182.8,20,7.0,14.0,1196
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,0,1338,3164,12.0,185.8,20,2.0,4.0,1195
3vb07w52,1,5f31611a22e6b8641dde72bc,12,1,0.8,-1,-1,-1,-1,-1.0,0.0,20,-1.0,-1.0,1199
3vb07w52,1,5e2522d6b734b47915f88275,1,2,1.2,0,5,-1,-1,10.4,210.8,21,5.4,10.8,1203
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,0,3,2784,4160,10.2,184.4,21,3.2,6.4,1205
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,0,5,-1,-1,8.0,155.0,21,3.0,6.0,1202
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,5,2526,4506,8.0,184.0,21,3.0,6.0,1201
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,1,10,2659,4473,10.2,199.6,21,10.2,20.4,1204
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,1,4,7568,6265,11.4,191.8,21,5.4,10.8,1203
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,0,5,-1,-1,8.2,103.6,21,3.2,6.4,1205
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,-1,-1,-1,-1,-1.0,0.0,21,-1.0,-1.0,1206
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,0,2862,2634,13.0,172.6,21,3.0,6.0,1202
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,0,6347,9931,13.0,195.8,21,3.0,6.0,1201
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,7,2361,3936,13.2,199.0,21,10.2,20.4,1204
3vb07w52,1,5f31611a22e6b8641dde72bc,12,1,0.8,-1,-1,-1,-1,-1.0,0.0,21,-1.0,-1.0,1206
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,1210
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,0,4,2632,4063,9.2,193.6,22,3.2,6.4,1211
3vb07w52,1,5f70acedcfac0e090605d457,3,2,1.2,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,1210
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,7,2228,3570,10.8,194.8,22,7.8,15.6,1209
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,1,1.2,1,10,3364,6825,7.6,207.2,22,7.6,15.2,1208
3vb07w52,0,5f3b0b256b950d220f72b592,6,2,1.2,1,6,10108,6320,11.8,203.6,22,7.8,15.6,1209
3vb07w52,1,5eeadba7416c6820d161d667,7,1,0.8,0,4,-1,-1,8.4,112.0,22,2.4,4.800000000000001,1212
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,1,4,-1,-1,9.2,90.0,22,3.2,6.4,1211
3vb07w52,1,60422c61c960ed052c0ee5b2,9,2,0.8,1,0,3057,3290,10.0,182.6,22,0.0,0.0,1207
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,2,6712,5472,10.4,206.2,22,2.4,4.800000000000001,1212
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,1,1.2,1,0,3392,3037,10.0,209.0,22,0.0,0.0,1207
3vb07w52,1,5f31611a22e6b8641dde72bc,12,2,0.8,0,4,-1,-1,13.6,123.4,22,7.6,15.2,1208
3vb07w52,1,5e2522d6b734b47915f88275,1,1,1.2,-1,-1,-1,-1,-1.0,0.0,23,-1.0,-1.0,1214
3vb07w52,0,5dbba186a9e74e186663bd60,2,2,0.8,1,1,1585,4569,11.8,205.4,23,2.8,5.6,1213
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,1,4,-1,-1,10.2,165.2,23,4.2,8.399999999999999,1216
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,7,2100,3122,10.8,205.6,23,7.8,15.6,1215
3vb07w52,0,60a51ab2ae82da9cb994cea1,5,2,1.2,0,3,2409,3466,11.2,218.4,23,4.2,8.399999999999999,1216
3vb07w52,0,5f3b0b256b950d220f72b592,6,1,1.2,0,4,7314,9190,8.8,212.4,23,2.8,5.6,1213
3vb07w52,1,5eeadba7416c6820d161d667,7,2,0.8,-1,-1,-1,-1,-1.0,0.0,23,-1.0,-1.0,1214
3vb07w52,1,609354c93d518102cfa2c53b,8,2,0.8,-1,-1,-1,-1,-1.0,0.0,23,-1.0,-1.0,1217
3vb07w52,1,60422c61c960ed052c0ee5b2,9,1,0.8,1,0,2444,3396,10.4,193.0,23,0.4,0.8,1218
3vb07w52,0,5f0e2a81dca8d41277b46bb5,10,2,0.8,0,1,7650,5833,9.4,215.6,23,0.4,0.8,1218
3vb07w52,0,5f23157170fcfd08d6b5ab55,11,2,1.2,1,6,3134,6456,11.8,220.8,23,7.8,15.6,1215
3vb07w52,1,5f31611a22e6b8641dde72bc,12,1,0.8,-1,-1,-1,-1,-1.0,0.0,23,-1.0,-1.0,1217
3vb07w52,1,5e2522d6b734b47915f88275,1,2,1.2,0,3,-1,-1,11.8,222.6,24,4.8,9.6,1221
3vb07w52,0,5dbba186a9e74e186663bd60,2,1,0.8,0,2,2811,3327,9.6,215.0,24,1.6,3.2,1223
3vb07w52,1,5f70acedcfac0e090605d457,3,1,1.2,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,1220
3vb07w52,0,5f3bea9361777498f6dcd795,4,1,1.2,1,7,4395,4182,10.8,216.4,24,7.8,15.6,1222
